author,pubmed_id
Igor V Grigoriev,"31471321, 34071235, 35604096, 27605927, 30221832, 29145801, 32531032, 33211093, 33538380, 26171947, 26692083, 26693682, 28076886, 28078400, 28184248, 28216099, 28555641, 29496730, 29551995, 29679020, 30097442, 31007715, 31189469, 31314937, 31585998, 31726994, 31769802, 31799118, 32107379, 32313551, 32929206, 33034064, 34372938, 34767630, 34791213, 34893091, 35311955, 35330313, 31572496, 34893598"
Igor V R Otero,31772294
Igor Yakovlev,22718248
Ilabahen Patel,27213015
Ilana Rogachev,24927597
Ilenia Serra,34897841
Ilya Borovok,23657055
Ilya N Demin,29100178
Ilya V Kublanov,29163426
Imchang Lee,29536113
Immacolata Fiume,20427274
Immacolata Venditto,"24915086, 25713075, 26249681"
Immo Burkhardt,34126770
Imran Kazmi,35483889
In Jung Kim,"28250814, 25936375, 25129610"
In-Geol Choi,"35604096, 28091548, 33811026, 34767630, 25936375, 25129610"
In-Jeong Kang,35144358
Iñaki Odriozola,35238906
Iñaki Tuñón,27933913
Inderjeet Kaur,26288988
Indrani Mukhopadhya,29159997
Indrani Sarkar,30291576
Ines Ezcurra,20307500
Inês F Costa,35409382
Inés Ponce De León,35240994
Inge Kjærbølling,32107379
Ingeborg Stals,"26285758, 28338903, 28562644"
Ingo Morgenstern,25217478
Ingvild Isaksen,"29498832, 31907317"
Ingyu Hwang,35144358
Ino de Bruijn,28731473
Intawat Nookaew,29588665
Io Antonopoulou,30685134
Ioana M Marian,35604096
Iolanda Cristina Silveira Duarte,33932835
Iqra Sohail,"23976829, 24307767"
Irbis Chagan,31687044
Irene Barnes,32652232
Irene Cuxart,35073079
Irene Del Hierro,32720872
Irene Sánchez-Andrea,32570748
Irina Panschin,27274783
Irina S Druzhinina,"27030800, 31189469"
Irina S Kulichevskaya,31800383
Irma Milanese,34117349
Isaac Garcia-Bosch,34352714
Isabel Kimiko Sakamoto,33932835
Isabel Vandenberghe,26285758
Isabella Hrabe de Angelis,34112968
Isabelle André,24780275
Isabelle Benoit-Gelber,"29169319, 30797054"
Isabelle Dussous,35311446
Isabelle Herpoël-Gimbert,"28919928, 29377002, 30923563, 31508147, 22459963, 24695830, 29259205, 26136828, 31249619"
Isabelle Rodrigues Lopes,34555402
Ishan K Parikh,25644118
Isolina Marota,29112136
Istvan Horvath,33004835
Ithaisa Sologuren,21310059
Itthayakorn Promputtha,35620098
Itzhak Mizrahi,29453253
Iuliia Pentekhina,32471324
Iván Ayuso-Fernández,"34948409, 33211093"
Ivan Castillo,"31460171, 33163824"
Ivan D Valdes,35604096
Ivan N Zorov,32111065
Ivaylo Kostadinov,25479944
J A Cowan,32799467
J A Gandier,30424733
J A Little,721920
J A M Prates,33518146
J A Povh,34133573
J A Z Zedler,30976324
J Alberto Marcos-Ramos,21310059
J Alejandro Sánchez-Arreguín,26864432
J B H Martiny,35108096
J Bennès,16797647
J C Carvalho,34133573
J C Poulsen,29057953
J C Zeeh,15626619
J D Fulford,27242715
J Draeger,9743930
J E Hartman,25737300
J E Rivier,"1433176, 7473586, 8426366"
J F Borjas-Howard,27634971
J F Ou,25801786
J Floros,23841811
J J Lentz,10628771
J J Myher,721920
J Killefer,20416594
J L A Brás,24460941
J L Scott,32264249
J M González,31831198
J M Martínez,10489438
J M May,7473586
J M Pestana,33518146
J M Rodríguez,10489438
J P C Lemos,33518146
J P Lowe,32264249
J Paul Knox,25713075
J Pergaud,17764360
J Philipp Benz,34168079
J Prinzen,25737300
J R Sonett,23841811
J Rabkin,10628771
J Reiner,10637790
J Reuben Shipway,"34724941, 34322098"
J Rodríguez,9170255
J S L Patané,28348446
J Susan van Dyk,25812819
J V Olsen,30976324
J Vehmaanperä,15650852
J W Shih,7493296
J Westpheling,9371809
J-F Manceau,"16797647, 16844161"
J-H Hehemann,32726567
Jaana Bäck,31494677
Jaana Kuuskeri,"27602055, 28953947, 31138126"
Jaap S Sinninghe Damsté,31800383
Jaap Visser,"26185526, 27588039, 28491137, 29196788"
Jack A Gilbert,28787780
Jack J Lee,19118500
Jack N Saddler,"29453372, 23915398, 25812819, 26320713, 21974832"
Jacob Biboy,29229757
Jacob F Wardman,35347288
Jacobus J Boomsma,24373541
Jacopo Calevo,32365577
Jacqueline Batley,35283890
Jacqueline Edwards,34627148
Jacqueline Vigouroux,31088618
Jadran F Garcia,33815343
Jae-Han Kim,28250814
Jae-Yong Cho,24714189
Jae-Young Choi,17328239
Jae-Young Nam,24714189
Jaesang J Kwon,29625007
Jaeyoung Choi,25575496
Jagathala Mahalingam Sashikumar,23298769
Jagdish Gabhane,25745563
Jagmohan Singh,33365017
Jaime Eyzaguirre,"30123662, 31069125"
Jaime Ortega-López,22704667
Jaime Paba,27796094
Jaire Alves Ferreira Filho,"33992696, 29025413, 34040092, 35281818,33138770"
Jake Smith,34240737
Jakob Blæsbjerg Hoof,32774456
Jamal S M Sabir,33652876
James A Langston,21821740
James D Ferguson,26700882
James Doonan,28776044
James E Evans,"29240224, 29270219"
James E McDonald,28776044
James G Moberly,29150503
James Han,"22535930, 26380634, 27274783"
James K Hane,"32038539, 32345704, 35283890"
James Li,33485381
Jamie H D Cate,"26279678, 24350607, 22188218"
Jamie McGowan,32365808
Jan de Vries,"32849784, 32918444"
Jan Dirk van Elsas,"31769802, 31572496, 27418359"
Jan Dohnalek,26894673
Jan Dolfing,33827695
Jan F Finke,29749714
Jan H Nagel,34348651
Jan Hoffmann,27875982
Jan Modregger,"32398257, 34411561"
Jan Muschiol,35259927
Jan P Meier-Kolthoff,"26380634, 27274783, 27313837"
Jan Struckmann Poulsen,35247567
Jan-Hendrik Hehemann,"20376150, 23150581, 25136767, 30116038, 30246424"
Jan-Willem K van den Berg,34507574
Janace Hart,35500534
Jane E Stewart,30716558
Jane Geisler-Lee,16415215
Jane Grimwood,35604096
Jane Khudyakov,25648696
Jane L Nybo,32107379
Jane W Agger,"24324265, 24733907, 28496100, 28293230"
Jane Wittrup Agger,"26686263, 27059395, 28110665, 28417362, 28750348, 23246088"
Janet Westpheling,"26269712, 30783893, 35682749"
Janine Lin,30296642
Janneke Aylward,34432124
Jantima Arnthong,"22728789, 32876068"
Jantiya Isanapong,22535930
Jaqueline Aline Gerhardt,"35658600, 31754374, 33865436"
Jarone Pinhassi,34904860
Jasmyn Pangilinan,"32531032, 33211093, 33538380, 32107379, 33034064, 34372938, 34767630, 34791213, 34893598"
Jasna Rakonjac,"29225728, 31653790"
Jason A Smith,32819276
Jason B Scott,31150449
Jason E Stajich,30016947
Jathavan Asohan,"28417356, 31324716"
Jatinder K Kaur,34627148
Jatiprasad Barala,34607097
Javier Aspa,21310059
Javiera Soto-Aguilar,29602390
Jay C Nix,"26527275, 28481095"
Jay H Lee,24794535
Jay J Cheng,34774959
Jay L Yanke,30061875
Jaydutt V Vadgama,20551062
Jean M François,30691469
Jean S VanderGheynst,25648696
Jean Weissenbach,25393313
Jean-Charles Portais,21271685
Jean-Claude Nédélec,18407858
Jean-Claude Sigoillot,"23124232, 30083230, 22459963"
Jean-François Gelly,16471448
Jean-Francois Hausman,32481765
Jean-Francois Manceau,18019253
Jean-Guy Berrin,"34389999, 25320637, 26136828, 27213015, 27836848, 28071716, 28293293, 28394946, 28535872, 28919928, 29259205, 29377002, 30923563, 31249619, 31471321, 31508147, 31932718, 32793303, 32984289, 33199373, 33837197, 34827630, 34918344, 23124232, 27312718, 27605927, 30381341, 34613753, 30083230, 32531032, 21037302, 22300648, 22459963, 23558681, 24695830, 26441929, 26692083, 27211037, 34481893"
Jean-Lou Reyre,34918344
Jean-Luc Jany,32039703
Jean-Luc Parrou,30691469
Jean-Marc Jeltsch,24828340
Jean-Marc Nicaud,29238402
Jean-Michel Hodé,14995023
Jean-Paul Vincken,"27588039, 28491137"
Jean-Stéphane Venisse,29551995
Jeanette H Andersen,34372938
Jeanne Doré,"26171947, 28076886"
Jeff Froula,24728961
Jefferson Allan,31882688
Jeffrey A Mertens,31769802
Jeffrey A Rollins,"32819276, 33952202"
Jeffrey G Gardner,"26858252, 25294408, 27169553, 33735458, 28118504, 29052930, 29467823, 34611726"
Jeffrey I Gordon,"20944220, 23748339, 35533274"
Jeffrey L Blanchard,34512564
Jeffrey L Firkins,31864285
Jeffrey P Tingley,33422151
Jeffrey Rohland,21720857
Jeffrey T Foster,29295979
Jenifer Johnson,"29679020, 31769802, 34767630"
Jenna Young,26269712
Jennifer Andrea Tamayo Peña,33865436
Jennifer B H Martiny,31914919
Jennifer C Martin,28348841
Jennifer Chiniquy,28555641
Jennifer F Biddle,33608286
Jennifer Gorman,"32557119, 34168079"
Jennifer J Lentz,11922568
Jennifer L Brown,"31089985, 34893091"
Jennifer L DuBois,31907317
Jennifer L Robinson,34256014
Jennifer M Bhatnagar,30097442
Jennifer S M Loose,"25109775, 25565565, 25605134, 26858252, 27643617, 29901989, 34319813, 29856057, 29993123,28086105"
Jennifer V Gerbracht,35700733
Jenny Graap,27875982
Jenny Laverde-Gomez,29159997
Jenny Morris,34849788
Jens C Frisvad,"32107379, 32198418"
Jens Christian Navarro Poulsen,28045386
Jens Harder,"25478683, 30246424"
Jens Nielsen,31589310
Jens-Christian Navarro Poulsen,"20230050,25608804, 26928935, 28364950, 30296642, 31471321, 21876164"
Jeong Hun Baek,24714189
Jeong-Sun Seo,24714189
Jeongtae Lee,35144358
Jeppe Kari,33675751
Jeppe Lund Nielsen,35247567
Jeremy A Frank,33988698
Jeremy C Smith,29313537
Jeremy Schmutz,35604096
Jeremy Turchetto,30850540
Jerlene Halliday,30076781
Jeroen S Dickschat,34126770
Jérôme Mariette,32531032
Jerry M Melillo,34512564
Jerry Ståhlberg,"Department of Molecular Biology, Swedish University of Agricultural Sciences, P.O. Box 7026, SE-750 07 Uppsala, Sweden', 'Department of Molecular Biology, Swedish University of Agricultural Sciences, SE 75007 Uppsala, Sweden;Department of Chemistry, Biotechnology, and Food Science, Norwegian University of Life Sciences, NO-1432 Ås, Norway', 'From the Department of Chemistry and Biotechnology, Swedish University of Agricultural Sciences, SE-750 07 Uppsala, Sweden, the Department of Chemistry, Biotechnology and Food Science, Norwegian University of Life Sciences, NO-1432 Ås, Norway.', 'Department of Chemistry and Biotechnology, Swedish University of Agricultural Sciences, Uppsala, Sweden.', 'Department of Molecular Sciences, Swedish University of Agricultural Sciences, Uppsala, Sweden.', 'none'"
Jerzy Krupka,15217225
Jesper Frickmann,"29946356, 26543036"
Jesper Holck,32774456
Jesper Vind,28624475
Jesper Wichmann,"28110665, 28750348"
Jessica A Sexton,29270219
Jessica D Forbes,35500534
Jessica Dittmer,30223906
Jéssica K A Macêdo,28411891
Jessica M Morrison,27381262
Jéssica S Barros,28411891
Jessie Arce,35694290
Jessie Branch,34240737
Jéssyca Freitas-Silva,33488540
Jethabhai B Patel,24797613
Ji-Hoon Im,33374587
Ji-Hyun Park,28091548
Jia He,"33096440, 35111741"
Jia Lu,"32188049, 34512084"
Jia-Bao Zhang,35590262
Jia-Cih Yang,23298769
Jia-Hui Xing,35330313
Jia-Ning Wan,"27737781, 34659161"
Jia-Shiun Khoo,28149676
Jia-Wei Xiong,28239159
Jiachao Zhang,"32663059, 33641950"
Jiafu Wang,34899642
Jiahao Liu,31147217
Jiajia Duan,31837260
Jiakun Wang,31249617
Jialin Hou,35416693
Jialong Zhang,34169632
Jian Ding,15777646
Jian Du,29687236
Jian Ling,27416025
Jian Mao,34828858
Jian Min,34499955
Jian Wang,33862072
Jian Xu,23657055
Jian Yang,34818100
Jian Zhang,"26493632, 31189469"
Jian Zhao,29687236
Jian-He Xu,31231605
Jian-Ming Zhu,33203567
Jian-Wen Huang,34499955
Jian-Xin Liu,34210366
Jianchao Wei,34973546
Jianfeng Cai,31083520
Jiang Xu,33841014
Jiangkun Yu,34814938
Jiangwu Tang,35513151
Jianhua Guo,26707807
Jianhua Yang,33290065
Jianing Liu,35230132
Jianlong Zhao,27598122
Jianping Lin,"33290065, 32457893"
Jianping Xu,"34436218, 34767630"
Jianping Zhang,31993039
Jianxin Zhao,35627031
Jianzhao Qi,35443619
Jianzhong Sun,28458176
Jiapeng Hong,26320713
Jiasen Cheng,26531059
Jiashun Cao,34969453
Jiasong Jiang,34032403
Jiatao Xie,26531059
Jiawen Cao,"29424132, 31249617"
Jiawen Liu,"26900401, 32105685"
Jiaxi Miao,32899798
Jiaxiang Juan,31300949
Jiaxin Wan,29424132
Jiayu Zhang,35065137
Jie Bai,"31645008, 32402987"
Jie Chen,32980915
Jie Huang,22952861
Jie Tang,"31314937, 34925269"
Jie Xu,34217374
Jie Yu,"35279161, 26052084"
Jie Zhang,"35443619, 35698170"
Jie Zhao,"31015862, 33217694, 34839576"
Jie-Yin Chen,"27840627, 28520093"
Jie-Yu Wang,34926741
Jieling Li,34572566
Jiexiong Hu,32209696
Jiguo Xu,35300678
Jihoon Kim,22230776
Jihyun F Kim,28432541
Jill Gaskell,"23935027, 24441164, 30097442"
Jillian F Banfield,29496730
Jilu Sun,35644796
Jim Pfaendtner,27052057
Jimiao Cai,"31660859, 32793128, 34208763"
Jin Li,"32146468, 35124966"
Jin Myong Jang,32105685
Jin Zhou,33203567
Jin-Ming Gao,35443619
Jin-Rong Xu,"23617724, 24422981"
Jin-Song Shi,35491831
Jinbiao Guo,33641950
Jincai Yang,22645317
Jine Fu,35546173
Jinfang Zheng,"31794006, 32941621"
Jinfeng Chen,30016947
Jing Chen,"35661257, 30246424"
Jing Hu,26969704
Jing Li,"30083228, 33688734"
Jing Shen,"32508797, 34163442"
Jing Si,35330313
Jing Wu,31837260
Jing Xu,31794006
Jing Zhang,34828858
Jing-Jing Meng,34512084
Jing-Ru Zhang,23916949
Jingcheng Sang,32836036
Jingjing Peng,30231929
Jingjing Wang,32363038
Jingjing Wu,28101084
Jinglie Zhou,28963711
Jinguang Hu,"29453372, 23915398, 25812819, 26320713, 21974832"
Jingxing Wu,31015862
Jingyang Luo,34969453
Jingyu Peng,33065983
Jinhua Bi,26512865
Jinhui Wang,25575496
Jinhwi Kim,34517865
Jinjing Zhang,31300949
Jinjun Cheng,26813984
Jinlong Li,32457893
Jinping Dai,35661257
Jinping Yan,31687044
Jinren Ni,34774959
Jinshui Luo,31998266
Jinshui Yang,"26900401, 32105685"
Jinsong Liang,34583109
Jinyin Chen,"35279161, 29991963, 30858879"
Jiong Hong,17988165
Jiro Arima,32239207
Jitendra Kumar,30081126
Jitesh Kumar,32778049
Jiu Ju,31381927
Jiujiu Huang,33644418
Jiun-Jie Shie,33688734
Jiwei Zhang,"32670241, 35150839"
Jiye Cheng,35533274
Jizhen Song,26707807
Jizhong Zhou,23657055
Jo-Anne Rasmussen,28624475
Joan Coines,35073079
Joana A Brás,35600544
Joana Brás,"30926940, 31680348, 33958695"
Joana Falcao Salles,31286170
Joana L A Brás,35409382
Joana Lea Meira da Silveira,27796094
Joanna E Kowalczyk,"29169319, 31726994"
Joanna L Henshaw,15010454
Joanna L Redfern,26279186
Joanna S Kruszewska,26864432
Joanne Bertaux,"32190114, 31174468"
Joanne Hui Ping Lim,29679020
Joanne K Hobbs,28417372
Joannis Kallitsis,31817030
João Almeida,35101639
João Carlos Campanharo,34448059
João M Almeida,33322745
João P Bengala Freire,35101639
João Paulo Lourenço Franco Cairo,"27508003, 27790186, 35658600, 33000321, 33421883, 34655732, 34116762, 31772294"
João Pedro Bengala Freire,34945510
João Ricardo Moreira de Almeida,34523973
Joaquim V Marques,24386157
Joaquín Dopazo,25553522
Joaquín Quiralte,25553522
Jochen Büchs,31624497
Jody Jellison,"26583519, 27590806, 32670241"
Jody L Martin,15569832
Joe A Gallagher,35640812
Joe D Taylor,33597033
Joel Cherry,20230050
Joel Creutzberg,34163601
Joël Doré,"20841432, 28091525, 35311446"
Joel L Kaar,27052057
Joëlle Amselem,29145801
Joey W Spatafora,33538380
Jogi Madhuprakash,"30708015, 34918344, 34192819"
Johan B Wempe,"22154126, 23810269"
Johan J P Baars,29643074
Johan Larsbrink,"29158777, 31540984, 34082802, 34342275, 28317006, 32386606, 34215291"
Johan Ørskov Ipsen,"34389999, 32458293, 34944533, 35204695,33004835, 33449071, 33640002, 33797234, 33896006"
Johan P Turkenburg,"27722375, 26894673, 23540833"
Johan S Hero,33439095
Johann B Kasper,"31460171, 33163824"
Johann Stojko,27851982
Johanna Plank,31864285
Johanna Rytioja,24394946
Johanna Stern,29453253
Johannes A van Veen,24947206
Johannes Alneberg,28731473
Johannes H P Hackstein,28555641
Johannes W Debler,"32132988, 32345704"
Johannes Z Groenewald,"34537177, 35311955"
John A Hangasky,31235519
John Buckeridge,26331637
John Dunbar,29802185
John E McGeehan,26583519
John G Griffith,20920201
John G Hartnett,15217225
John G McHutchison,11922568
John G Webb,28942382
John Juma,34956106
John K Henske,"28555641, 29240224, 29270219, 31799118, 34893091"
John Kelly,26950732
John M Archibald,32918444
John M Gladden,28078400
John M Hollander,15569832
John M Labavitch,25232357
John Matthew Haggerty,32608067
John Mills,33397617
John O Baker,26989779
John P Balmonte,25847866
John P Hamilton,24069150
John P McCutcheon,35551185
John Paul Bacik,26527275
John Ralph,33903229
John S Klassen,"31961140, 34752696"
John Schellenberg,25101643
John Vollmers,33658277
John Wilkins,25957533
John-Kristian Jameson,"30125294, 34894418"
John-Paul Bacik,"26763108, 28481095"
Jolanda M van Munster,"24792495, 26457194, 28184248, 28220903, 28955445, 32313551, 25629352"
Jon Agirre,26894673
Jon Clardy,24837391
Jon K Magnuson,"33538380, 32107379"
Jon Magnuson,34767630
Jonas L Ravn,"34215291, 35580749"
Jonas Malmsten,28731473
Jonathan A R Worrall,27129229
Jonathan Bennès,18019253
Jonathan Botha,29110088
Jonathan Briggs,28588026
Jonathan D Walton,29467819
Jonathan Engvall,33832529
Jonathan Gullesen,29222333
Jonathan M Palmer,29295979
Jonathan M Plett,34767630
Jonathan McMaster,31675221
Jonathan Paxman,32038539
Jonathan Plett,25173823
Jonathan S Schilling,35150839
Jonathon A Briggs,33185970
Jong Hwa Jang,34078272
Jong K Ha,12795403
Jong-Guk Kim,24714189
Jong-Keun Son,17328239
Jongbum Jeon,30716558
Jordane Despres,27142817
Jordi F Pelkmans,29643074
Jordi Rello,21310059
Jordi Solé-Violán,21310059
Jörg Bormann,32573086
Jorge Barriuso,"33211093, 35598016"
Jorge L M Rodrigues,22535930
Jorge Luis Folch-Mallol,29785766
Jorge R Ibarra Caballero,30716558
Jorge Rencoret,"34071235, 28624475"
Jorine E Hartman,"22441742, 31473796, 32596757, 32710165, 33687513"
Jorrit B A Welling,31473796
Jos P M van Putten,34455931
José A Diogo,26923808
José A M Prates,"30926940, 31680348, 33322745, 33660883, 33958695, 35101639, 35587491, 35600544, 15010454, 15192099"
José António Mestre Prates,"34187475, 34945510, 35477456"
José Blanquer,21310059
José C Del Río,"30083230, 28624475"
José Cetz-Chel,26864432
Jose de Jesus Gallardo-Negrete,26864432
José Germán Serrano-Gamboa,34985337
José H Pisa,33439095
José Luis García,35598016
José M Barrasa,33211093
José M Ferrer,21310059
José M González,34904860
José M Igual,31540065
Jose Miguel Oliva,12721481
José Miguel Pestana Assunção,"34187475, 35477456"
Jose Munoz Munoz,"30262663, 30877196"
José Pestana,"33322745, 34945510"
Josefa Antón,34519521
Josefina Martínez,"30600044, 31289461"
Josep Usall,33082973
Joseph Gray,30262663
Joseph P Bennett,"33597033, 31719844, 33903229"
Joseph Selvin,34016000
Joseph W Spatafora,"26693682, 29679020, 34372938, 34767630, 29551995"
Josh V Vermaas,25785779
Joshua A V Blodgett,24837391
Joshua A Wilhide,28118504
Joshua E Elias,34256014
Joshua T E Stevens,34512564
Josman A Velasco,"33712158, 33541573"
Jost Waldmann,25211053
Jovan Kalem,33912144
Joy Doran-Peterson,30377865
Joy E M Watts,"26583519, 31505131"
Ju Yeon Song,28432541
Juan Antonio Méndez-Líter,34948409
Juan Chen,"31460171, 33163824, 35599894"
Juan Enrique Tacoronte-Morales,29785766
Juan J Castillo,35533274
Juan Li,28884316
Juan Lin,"33723900, 28101084"
Juan Song,26052084
Juan Tian,35418300
Juan Wang,35418300
Judith Anita Ludviksen,33623002
Judith Loogen,31624497
Judy D Wall,29150503
Julia O'Mahony,35500534
Julia Schückel,"25657012, 25969695, 29856056, 27684747, 27418359"
Julian C H Chen,"26527275,28481095"
Julian Detain,35243445
Julián Dietrich,34564766
Juliana Sanchez Alponti,33597033
Juliana Velasco de Castro Oliveira,"30406095, 26712719, 28666414"
Julianna B Németh,29679020
Juliano Bragatto,34116762
Juliano S Mendes,33138770
Julie A Lawrence,32345704
Julie Boyum,20635162
Julie M Grondin,"24326248, 28138099, 33185970, 34731054"
Julie M Liang,26279678
Julie N Squires,34385392
Julie-Anne Nazare,35311446
Julien Marcoux,27851982
Julien Tap,20841432
Juliette Bercovici,20841432
Juliette Floret,34406922
Jun Chen,33841014
Jun Duan,32060023
Jun Han,26052084
Jun Hyuck Lee,"32737807, 33459813"
Jun Kaneko,33676867
Jun Uetake,32737807
Jun-Fang Lin,"32894778, 34399517"
Jun-Mei Zhou,20211209
Jun-Yi Li,27875578
Junaid Haider,33290065
Junfeng Li,"31015862, 33217694, 34839576"
Jung-Mi Kim,31974404
Junhai Niu,27598122
Junhu Yao,"32508797, 34163442"
Junio Cota,26923808
Junjie Yu,35449886
Junko Takahashi,16415215
Junli Zhang,32819276
Junqing Qiao,35449886
Juntong Guo,35121098
Junxiu Hou,28884316
Junyan Lin,"26693682, 31769802"
Jürgen Sattelkow,29026070
Jussi Heinonsalo,31494677
Justin L Sonnenburg,34256014
Justin Powlowski,"25217478, 24881579"
Justyna Sulej,31697461
Jyoti Kainthola,31071575
K Asokan,28140411
K B Möllers,"27041218, 28335986"
K C McFarland,"29946356, 20230050"
K C Wrighton,29490697
K Chan,30424733
K D Miller,20416594
K Darshan,33365017
K E H Frandsen,29057953
K G Sprenger,27052057
K Geher,721920
K Hildén,30487660
K Kristoffer Andersson,24559135
K Meijer,27634971
K Meyer,1890988
K Prathiba,18327544
K S Bobrov,30482151
K S Ferreira,28348446
K S Johansen,"27041218, 28335986, 29057953"
K Schmitz,10420357
K Schnorr,29057953
K Taylor,10628771
K U Bartz-Schmidt,9091707
K V Xavier,28073340
Ka-Lung Lam,30003974
Kaheina Aizel,25787255
Kai Guo,32799087
Kai-Ping Ji,34659161
Kai-Sheng Shao,34512084
Kaiqian Chen,35503979
Kaisa Marjamaa,31624497
Kaiwei Si,30003974
